TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-31 21:25:28,1767216328326,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_EOhWwKo&calendarId=primary,500,bqgfn-1767216328315-29a9fcd92875,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Metadata from query params: {
  userId: 'caf1fe81-4f91-4146-913c-3b38b0baf145',
  accountId: 'apn_EOhWwKo',
  calendarId: 'primary'
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:27:28,1767216448479,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_EOhWwKo&calendarId=primary,500,bqgfn-1767216328315-29a9fcd92875,pipedream/1,error,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Error processing webhook: ej [Error]: TooManyRequestsError
Status code: 429
Body: {
  ""ok"": false,
  ""error"": {
    ""reason"": ""non-json"",
    ""statusCode"": 429,
    ""rawBody"": ""Throttled\n""
  }
}
    at oV.<anonymous> (/var/task/.next/server/chunks/431.js:1:104170)
    at Generator.next (<anonymous>)
    at s (/var/task/.next/server/chunks/431.js:1:102279)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  statusCode: 429,
  body: {
    ok: false,
    error: { reason: 'non-json', statusCode: 429, rawBody: 'Throttled\n' }
  },
  rawResponse: {
    headers: Headers {
      date: 'Wed, 31 Dec 2025 21:27:28 GMT',
      'transfer-encoding': 'chunked',
      connection: 'keep-alive',
      'retry-after': '152',
      'x-ratelimit-limit': '1000',
      'x-ratelimit-remaining': '0',
      'x-ratelimit-reset': '1767216600',
      vary: 'Accept-Encoding, Origin',
      'content-encoding': 'gzip',
      'cache-control': 'no-cache',
      'x-request-id': '4e4ac226-91e6-454f-91a8-6def729365f1',
      'x-runtime': '0.021529'
    },
    redirected: false,
    status: 429,
    statusText: 'Too Many Requests',
    type: 'basic',
    url: 'https://api.pipedream.com/v1/connect/proj_9lsvmjZ/proxy/aHR0cHM6Ly93d3cuZ29vZ2xlYXBpcy5jb20vY2FsZW5kYXIvdjMvY2FsZW5kYXJzL3ByaW1hcnkvZXZlbnRzLzdsNTFmaWU0dmhpbHBqcGkzY20wNTB2dGg4?external_user_id=caf1fe81-4f91-4146-913c-3b38b0baf145&account_id=apn_EOhWwKo'
  }
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:28,1767216328315,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_EOhWwKo&calendarId=primary,500,bqgfn-1767216328315-29a9fcd92875,pipedream/1,,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,120156,iad1,345,2048,,prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,01KDV4R66K0MWEWNJKFVXSB145,zr4riaOxoHaK,20
2025-12-31 21:25:26,1767216326415,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_lmhBEJD&calendarId=primary,500,lkgwb-1767216326402-4ff5bb95ef57,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Webhook received: {
  ""kind"": ""calendar#event"",
  ""etag"": ""\""3534432612743230\"""",
  ""id"": ""e5u2t5es93eofecg0hqcqtt0d0"",
  ""status"": ""confirmed"",
  ""htmlLink"": ""https://www.google.com/calendar/event?eid=ZTV1MnQ1ZXM5M2VvZmVjZzBocWNxdHQwZDAgbi5jaHJpc3RlbnNlbjRAbQ"",
  ""created"": ""2025-12-31T21:25:06.000Z"",
  ""updated"": ""2025-12-31T21:25:06.371Z"",
  ""summary"": ""Busy"",
  ""colorId"": ""1"",
  ""creator"": {
    ""email"": ""n.christensen4@gmail.com"",
    ""self"": true
  },
  ""organizer"": {
    ""email"": ""n.christensen4@gmail.com"",
    ""self"": true
  },
  ""start"": {
    ""date"": ""2024-02-21""
  },
  ""end"": {
    ""date"": ""2024-02-22""
  },
  ""visibility"": ""private"",
  ""iCalUID"": ""e5u2t5es93eofecg0hqcqtt0d0@google.com"",
  ""sequence"": 0,
  ""extendedProperties"": {
    ""private"": {
      ""mircal_source_account_id"": ""apn_EOhWwKo"",
      ""mircal_source_event_id"": ""2pqmf6gek34ku702ktc0c5m9ms_20240221T000000Z"",
      ""mircal_source_calendar_id"": ""primary"",
      ""mircal_is_mirror"": ""true"",
      ""mircal_recurring_event_id"": ""2pqmf6gek34ku702ktc0c5m9ms""
    }
  },
  ""reminders"": {
    ""useDefault"": false,
    ""overrides"": [
      {
        ""method"": ""email"",
        ""minutes"": 10
      },
      {
        ""method"": ""popup"",
        ""minutes"": 10
      }
    ]
  },
  ""eventType"": ""default""
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:26,1767216326415,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_lmhBEJD&calendarId=primary,500,lkgwb-1767216326402-4ff5bb95ef57,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Metadata from query params: {
  userId: 'caf1fe81-4f91-4146-913c-3b38b0baf145',
  accountId: 'apn_lmhBEJD',
  calendarId: 'primary'
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:27:26,1767216446606,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_lmhBEJD&calendarId=primary,500,lkgwb-1767216326402-4ff5bb95ef57,pipedream/1,error,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Error processing webhook: ej [Error]: TooManyRequestsError
Status code: 429
Body: {
  ""ok"": false,
  ""error"": {
    ""reason"": ""non-json"",
    ""statusCode"": 429,
    ""rawBody"": ""Throttled\n""
  }
}
    at oV.<anonymous> (/var/task/.next/server/chunks/431.js:1:104170)
    at Generator.next (<anonymous>)
    at s (/var/task/.next/server/chunks/431.js:1:102279)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  statusCode: 429,
  body: {
    ok: false,
    error: { reason: 'non-json', statusCode: 429, rawBody: 'Throttled\n' }
  },
  rawResponse: {
    headers: Headers {
      date: 'Wed, 31 Dec 2025 21:27:26 GMT',
      'transfer-encoding': 'chunked',
      connection: 'keep-alive',
      'retry-after': '154',
      'x-ratelimit-limit': '1000',
      'x-ratelimit-remaining': '0',
      'x-ratelimit-reset': '1767216600',
      vary: 'Accept-Encoding, Origin',
      'content-encoding': 'gzip',
      'cache-control': 'no-cache',
      'x-request-id': 'b626bd5d-a058-4ba4-8f4a-b5f14a080a3a',
      'x-runtime': '0.047624'
    },
    redirected: false,
    status: 429,
    statusText: 'Too Many Requests',
    type: 'basic',
    url: 'https://api.pipedream.com/v1/connect/proj_9lsvmjZ/proxy/aHR0cHM6Ly93d3cuZ29vZ2xlYXBpcy5jb20vY2FsZW5kYXIvdjMvY2FsZW5kYXJzL3ByaW1hcnkvZXZlbnRzL2U1dTJ0NWVzOTNlb2ZlY2cwaHFjcXR0MGQw?external_user_id=caf1fe81-4f91-4146-913c-3b38b0baf145&account_id=apn_lmhBEJD'
  }
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:26,1767216326402,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_lmhBEJD&calendarId=primary,500,lkgwb-1767216326402-4ff5bb95ef57,pipedream/1,,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,120197,iad1,408,2048,,prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,01KDV4R66H9WTP054HNMQF25Q7,StGbQW2lJo56,18
2025-12-31 21:25:25,1767216325860,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,gbkhc-1767216325849-f8655dc56106,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Webhook received: {
  ""kind"": ""calendar#event"",
  ""etag"": ""\""3534432602469566\"""",
  ""id"": ""ct4i2ftjou1brsqvhhgh85smcs"",
  ""status"": ""confirmed"",
  ""htmlLink"": ""https://www.google.com/calendar/event?eid=Y3Q0aTJmdGpvdTFicnNxdmhoZ2g4NXNtY3Mgbmlja0BhcHBzdW1vLmNvbQ"",
  ""created"": ""2025-12-31T21:25:01.000Z"",
  ""updated"": ""2025-12-31T21:25:01.234Z"",
  ""summary"": ""Busy"",
  ""colorId"": ""1"",
  ""creator"": {
    ""email"": ""nick@appsumo.com"",
    ""displayName"": ""Nick Christensen"",
    ""self"": true
  },
  ""organizer"": {
    ""email"": ""nick@appsumo.com"",
    ""displayName"": ""Nick Christensen"",
    ""self"": true
  },
  ""start"": {
    ""date"": ""2024-04-22""
  },
  ""end"": {
    ""date"": ""2024-04-23""
  },
  ""visibility"": ""private"",
  ""iCalUID"": ""ct4i2ftjou1brsqvhhgh85smcs@google.com"",
  ""sequence"": 0,
  ""extendedProperties"": {
    ""private"": {
      ""mircal_source_account_id"": ""apn_EOhWwKo"",
      ""mircal_source_event_id"": ""hv52pa6df0jjgdbj4lt6qp4310_20240422T000000Z"",
      ""mircal_source_calendar_id"": ""primary"",
      ""mircal_is_mirror"": ""true"",
      ""mircal_recurring_event_id"": ""hv52pa6df0jjgdbj4lt6qp4310""
    }
  },
  ""reminders"": {
    ""useDefault"": false,
    ""overrides"": [
      {
        ""method"": ""popup"",
        ""minutes"": 10
      }
    ]
  },
  ""eventType"": ""default""
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:25,1767216325860,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,gbkhc-1767216325849-f8655dc56106,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Metadata from query params: {
  userId: 'caf1fe81-4f91-4146-913c-3b38b0baf145',
  accountId: 'apn_yghdj3b',
  calendarId: 'primary'
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:27:26,1767216446047,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,gbkhc-1767216325849-f8655dc56106,pipedream/1,error,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Error processing webhook: ej [Error]: TooManyRequestsError
Status code: 429
Body: {
  ""ok"": false,
  ""error"": {
    ""reason"": ""non-json"",
    ""statusCode"": 429,
    ""rawBody"": ""Throttled\n""
  }
}
    at oV.<anonymous> (/var/task/.next/server/chunks/431.js:1:104170)
    at Generator.next (<anonymous>)
    at s (/var/task/.next/server/chunks/431.js:1:102279)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  statusCode: 429,
  body: {
    ok: false,
    error: { reason: 'non-json', statusCode: 429, rawBody: 'Throttled\n' }
  },
  rawResponse: {
    headers: Headers {
      date: 'Wed, 31 Dec 2025 21:27:26 GMT',
      'transfer-encoding': 'chunked',
      connection: 'keep-alive',
      'retry-after': '154',
      'x-ratelimit-limit': '1000',
      'x-ratelimit-remaining': '0',
      'x-ratelimit-reset': '1767216600',
      vary: 'Accept-Encoding, Origin',
      'content-encoding': 'gzip',
      'cache-control': 'no-cache',
      'x-request-id': '5879017d-0d3c-48f0-b81c-e4a33e176476',
      'x-runtime': '0.021569'
    },
    redirected: false,
    status: 429,
    statusText: 'Too Many Requests',
    type: 'basic',
    url: 'https://api.pipedream.com/v1/connect/proj_9lsvmjZ/proxy/aHR0cHM6Ly93d3cuZ29vZ2xlYXBpcy5jb20vY2FsZW5kYXIvdjMvY2FsZW5kYXJzL3ByaW1hcnkvZXZlbnRzL2N0NGkyZnRqb3UxYnJzcXZoaGdoODVzbWNz?external_user_id=caf1fe81-4f91-4146-913c-3b38b0baf145&account_id=apn_yghdj3b'
  }
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:25,1767216325849,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,gbkhc-1767216325849-f8655dc56106,pipedream/1,,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,120192,iad1,400,2048,,prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,01KDV4R1B1YFA2CEMYNRKMYDKP,vD6pZZQeaP9R,11
2025-12-31 21:25:25,1767216325859,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,vpp57-1767216325848-54c00bfee5a7,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Webhook received: {
  ""kind"": ""calendar#event"",
  ""etag"": ""\""3534432602358494\"""",
  ""id"": ""g666l42pdbijd9u1fe9t9mb5dc"",
  ""status"": ""confirmed"",
  ""htmlLink"": ""https://www.google.com/calendar/event?eid=ZzY2Nmw0MnBkYmlqZDl1MWZlOXQ5bWI1ZGMgbmlja0BhcHBzdW1vLmNvbQ"",
  ""created"": ""2025-12-31T21:25:00.000Z"",
  ""updated"": ""2025-12-31T21:25:01.179Z"",
  ""summary"": ""Busy"",
  ""colorId"": ""1"",
  ""creator"": {
    ""email"": ""nick@appsumo.com"",
    ""displayName"": ""Nick Christensen"",
    ""self"": true
  },
  ""organizer"": {
    ""email"": ""nick@appsumo.com"",
    ""displayName"": ""Nick Christensen"",
    ""self"": true
  },
  ""start"": {
    ""date"": ""2024-01-23""
  },
  ""end"": {
    ""date"": ""2024-01-24""
  },
  ""visibility"": ""private"",
  ""iCalUID"": ""g666l42pdbijd9u1fe9t9mb5dc@google.com"",
  ""sequence"": 0,
  ""extendedProperties"": {
    ""private"": {
      ""mircal_source_account_id"": ""apn_lmhBEJD"",
      ""mircal_source_event_id"": ""jpn4ee4mdnj833l4jli2d08bi8_20240123T000000Z"",
      ""mircal_source_calendar_id"": ""primary"",
      ""mircal_is_mirror"": ""true"",
      ""mircal_recurring_event_id"": ""jpn4ee4mdnj833l4jli2d08bi8""
    }
  },
  ""reminders"": {
    ""useDefault"": false,
    ""overrides"": [
      {
        ""method"": ""popup"",
        ""minutes"": 10
      }
    ]
  },
  ""eventType"": ""default""
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:25,1767216325859,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,vpp57-1767216325848-54c00bfee5a7,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Metadata from query params: {
  userId: 'caf1fe81-4f91-4146-913c-3b38b0baf145',
  accountId: 'apn_yghdj3b',
  calendarId: 'primary'
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:27:26,1767216446040,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,vpp57-1767216325848-54c00bfee5a7,pipedream/1,error,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Error processing webhook: ej [Error]: TooManyRequestsError
Status code: 429
Body: {
  ""ok"": false,
  ""error"": {
    ""reason"": ""non-json"",
    ""statusCode"": 429,
    ""rawBody"": ""Throttled\n""
  }
}
    at oV.<anonymous> (/var/task/.next/server/chunks/431.js:1:104170)
    at Generator.next (<anonymous>)
    at s (/var/task/.next/server/chunks/431.js:1:102279)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  statusCode: 429,
  body: {
    ok: false,
    error: { reason: 'non-json', statusCode: 429, rawBody: 'Throttled\n' }
  },
  rawResponse: {
    headers: Headers {
      date: 'Wed, 31 Dec 2025 21:27:26 GMT',
      'transfer-encoding': 'chunked',
      connection: 'keep-alive',
      'retry-after': '155',
      'x-ratelimit-limit': '1000',
      'x-ratelimit-remaining': '0',
      'x-ratelimit-reset': '1767216600',
      vary: 'Accept-Encoding, Origin',
      'content-encoding': 'gzip',
      'cache-control': 'no-cache',
      'x-request-id': 'd7c948ca-a056-4f6a-aabe-8f20c33d4744',
      'x-runtime': '0.042397'
    },
    redirected: false,
    status: 429,
    statusText: 'Too Many Requests',
    type: 'basic',
    url: 'https://api.pipedream.com/v1/connect/proj_9lsvmjZ/proxy/aHR0cHM6Ly93d3cuZ29vZ2xlYXBpcy5jb20vY2FsZW5kYXIvdjMvY2FsZW5kYXJzL3ByaW1hcnkvZXZlbnRzL2c2NjZsNDJwZGJpamQ5dTFmZTl0OW1iNWRj?external_user_id=caf1fe81-4f91-4146-913c-3b38b0baf145&account_id=apn_yghdj3b'
  }
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:25,1767216325848,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,vpp57-1767216325848-54c00bfee5a7,pipedream/1,,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,120185,iad1,408,2048,,prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,01KDV4R66H9WTP054HNMQF25Q7,StGbQW2lJo56,18
2025-12-31 21:25:25,1767216325859,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,mttqq-1767216325848-ecadb6d9a20e,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Webhook received: {
  ""kind"": ""calendar#event"",
  ""etag"": ""\""3534432602403614\"""",
  ""id"": ""tfti7pbnit4nsquee0gf2tggi0"",
  ""status"": ""confirmed"",
  ""htmlLink"": ""https://www.google.com/calendar/event?eid=dGZ0aTdwYm5pdDRuc3F1ZWUwZ2YydGdnaTAgbmlja0BhcHBzdW1vLmNvbQ"",
  ""created"": ""2025-12-31T21:25:01.000Z"",
  ""updated"": ""2025-12-31T21:25:01.201Z"",
  ""summary"": ""Busy"",
  ""colorId"": ""1"",
  ""creator"": {
    ""email"": ""nick@appsumo.com"",
    ""displayName"": ""Nick Christensen"",
    ""self"": true
  },
  ""organizer"": {
    ""email"": ""nick@appsumo.com"",
    ""displayName"": ""Nick Christensen"",
    ""self"": true
  },
  ""start"": {
    ""date"": ""2024-05-14""
  },
  ""end"": {
    ""date"": ""2024-05-15""
  },
  ""visibility"": ""private"",
  ""iCalUID"": ""tfti7pbnit4nsquee0gf2tggi0@google.com"",
  ""sequence"": 0,
  ""extendedProperties"": {
    ""private"": {
      ""mircal_source_account_id"": ""apn_EOhWwKo"",
      ""mircal_source_event_id"": ""ph1bua2aodcmjs4fqa1amisv4o_20240514T000000Z"",
      ""mircal_source_calendar_id"": ""primary"",
      ""mircal_is_mirror"": ""true"",
      ""mircal_recurring_event_id"": ""ph1bua2aodcmjs4fqa1amisv4o""
    }
  },
  ""reminders"": {
    ""useDefault"": false,
    ""overrides"": [
      {
        ""method"": ""popup"",
        ""minutes"": 10
      }
    ]
  },
  ""eventType"": ""default""
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:25,1767216325859,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,mttqq-1767216325848-ecadb6d9a20e,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Metadata from query params: {
  userId: 'caf1fe81-4f91-4146-913c-3b38b0baf145',
  accountId: 'apn_yghdj3b',
  calendarId: 'primary'
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:27:26,1767216446058,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,mttqq-1767216325848-ecadb6d9a20e,pipedream/1,error,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Error processing webhook: ej [Error]: TooManyRequestsError
Status code: 429
Body: {
  ""ok"": false,
  ""error"": {
    ""reason"": ""non-json"",
    ""statusCode"": 429,
    ""rawBody"": ""Throttled\n""
  }
}
    at oV.<anonymous> (/var/task/.next/server/chunks/431.js:1:104170)
    at Generator.next (<anonymous>)
    at s (/var/task/.next/server/chunks/431.js:1:102279)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  statusCode: 429,
  body: {
    ok: false,
    error: { reason: 'non-json', statusCode: 429, rawBody: 'Throttled\n' }
  },
  rawResponse: {
    headers: Headers {
      date: 'Wed, 31 Dec 2025 21:27:26 GMT',
      'transfer-encoding': 'chunked',
      connection: 'keep-alive',
      'retry-after': '154',
      'x-ratelimit-limit': '1000',
      'x-ratelimit-remaining': '0',
      'x-ratelimit-reset': '1767216600',
      vary: 'Accept-Encoding, Origin',
      'content-encoding': 'gzip',
      'cache-control': 'no-cache',
      'x-request-id': '88525f92-6735-465d-8780-e6b422daf47d',
      'x-runtime': '0.055113'
    },
    redirected: false,
    status: 429,
    statusText: 'Too Many Requests',
    type: 'basic',
    url: 'https://api.pipedream.com/v1/connect/proj_9lsvmjZ/proxy/aHR0cHM6Ly93d3cuZ29vZ2xlYXBpcy5jb20vY2FsZW5kYXIvdjMvY2FsZW5kYXJzL3ByaW1hcnkvZXZlbnRzL3RmdGk3cGJuaXQ0bnNxdWVlMGdmMnRnZ2kw?external_user_id=caf1fe81-4f91-4146-913c-3b38b0baf145&account_id=apn_yghdj3b'
  }
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:25,1767216325848,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,mttqq-1767216325848-ecadb6d9a20e,pipedream/1,,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,120204,iad1,1081,2048,,prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,01KDV4R66DXHCB5M933NRPGE9P,V2qOa0aDrim8,25
2025-12-31 21:25:25,1767216325861,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,jqdq9-1767216325848-ac53ac179336,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Webhook received: {
  ""kind"": ""calendar#event"",
  ""etag"": ""\""3534432602320094\"""",
  ""id"": ""fdi981k8gnv1scj809jd405oi4"",
  ""status"": ""confirmed"",
  ""htmlLink"": ""https://www.google.com/calendar/event?eid=ZmRpOTgxazhnbnYxc2NqODA5amQ0MDVvaTQgbmlja0BhcHBzdW1vLmNvbQ"",
  ""created"": ""2025-12-31T21:25:00.000Z"",
  ""updated"": ""2025-12-31T21:25:01.160Z"",
  ""summary"": ""Busy"",
  ""colorId"": ""1"",
  ""creator"": {
    ""email"": ""nick@appsumo.com"",
    ""displayName"": ""Nick Christensen"",
    ""self"": true
  },
  ""organizer"": {
    ""email"": ""nick@appsumo.com"",
    ""displayName"": ""Nick Christensen"",
    ""self"": true
  },
  ""start"": {
    ""date"": ""2024-06-07""
  },
  ""end"": {
    ""date"": ""2024-06-08""
  },
  ""visibility"": ""private"",
  ""iCalUID"": ""fdi981k8gnv1scj809jd405oi4@google.com"",
  ""sequence"": 0,
  ""extendedProperties"": {
    ""private"": {
      ""mircal_source_account_id"": ""apn_EOhWwKo"",
      ""mircal_source_event_id"": ""gfb7uph85uqj81ffj65fu1cb2k_20240607T000000Z"",
      ""mircal_source_calendar_id"": ""primary"",
      ""mircal_is_mirror"": ""true"",
      ""mircal_recurring_event_id"": ""gfb7uph85uqj81ffj65fu1cb2k""
    }
  },
  ""reminders"": {
    ""useDefault"": false,
    ""overrides"": [
      {
        ""method"": ""popup"",
        ""minutes"": 10
      }
    ]
  },
  ""eventType"": ""default""
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
2025-12-31 21:25:25,1767216325861,mircal-webapp.vercel.app/api/webhook,POST,userId=caf1fe81-4f91-4146-913c-3b38b0baf145&accountId=apn_yghdj3b&calendarId=primary,500,jqdq9-1767216325848-ac53ac179336,pipedream/1,info,production,main,MISS,serverless,/api/webhook,mircal-webapp.vercel.app,mircal-webapp.vercel.app,dpl_7JydBpUF1NcNUJaVipBcihWfnqKZ,,,,,"Metadata from query params: {
  userId: 'caf1fe81-4f91-4146-913c-3b38b0baf145',
  accountId: 'apn_yghdj3b',
  calendarId: 'primary'
}",prj_qNboj6Tc5VprvUsAdjmjgwl0pEUN,,,,,
